,Car_name,mileage,dealer_name,Service_ratings,Service_reviews,consumer_ratings,consumer_reviews,price,Ext_color,Int_color,drive_train,fuel_type,transmission,engine
405,2021 Toyota Tundra SR5,"39,525 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.9,(32 reviews),"$44,891", 39525 , Graphite , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
406,2021 Toyota Tundra SR5,"18,995 mi.",Camelback Toyota,4.3,(793 reviews),4.9,(32 reviews),"$50,850", Voodoo Blue , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
407,2018 Toyota 4Runner Limited 4WD,"55,920 mi.",Longo Toyota of Prosper,4.9,(828 reviews),4.8,(253 reviews),"$41,571", White , Black Graphite , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
408,2020 Toyota Corolla SE,"24,437 mi.",Advantage Toyota Valley Stream,4.5,"(2,870 reviews)",4.7,(233 reviews),"$23,698", CELESTITE , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC
409,2019 Toyota RAV4 XLE Premium,"36,120 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.6,(444 reviews),"$34,400", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
410,2021 Toyota Highlander XSE,"16,424 mi.",Toyota of Fayetteville,4.8,(522 reviews),4.9,(93 reviews),"$50,000", Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
411,2018 Toyota RAV4 LE,"32,388 mi.",Acton Toyota of Littleton,4.8,"(3,682 reviews)",4.8,(770 reviews),"$26,752", White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
412,2020 Toyota RAV4 LE,"16,547 mi.",Sloane Toyota of Glenside,4.9,"(2,840 reviews)",4.7,(166 reviews),"$31,773", Black , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
413,2018 Toyota RAV4 XLE,"47,915 mi.",West Herr Toyota of Orchard Park,4.8,(729 reviews),4.8,(770 reviews),"$27,947", Super White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
414,2021 Toyota Corolla LE,"41,852 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", CELESTITE , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
415,2019 Toyota Camry LE,"72,396 mi.",Sheehy Toyota of Laurel,3.6,(20 reviews),4.8,(309 reviews),"$22,991", Midnight Black Metallic , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
416,2021 Toyota RAV4 XLE Premium,"17,430 mi.",Peter Boulware Toyota,4.6,"(1,239 reviews)",4.8,(102 reviews),"$38,609", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
417,2020 Toyota Camry XSE,"17,582 mi.",South Dade Toyota,4.9,"(1,372 reviews)",4.8,(142 reviews),"$31,823", Wind Chill Pearl , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
418,2019 Toyota Corolla SE,"61,570 mi.",Fred Anderson Toyota of Asheville,4.0,(382 reviews),4.8,(167 reviews),"$22,232", Slate Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
419,2021 Toyota Tundra Limited,"15,207 mi.",Toyota of Bowie,4.5,(478 reviews),4.9,(32 reviews),"$54,845", Midnight Black Metallic , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
420,2021 Toyota Corolla LE,"10,473 mi.",Shottenkirk Toyota of Weatherford,4.2,"(1,633 reviews)",4.8,(74 reviews),"$26,776", Blueprint , Moonstone , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
421,2020 Toyota RAV4 XLE,"65,743 mi.",Dolan Toyota,4.6,"(1,291 reviews)",4.7,(166 reviews),"$32,777", Ice , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
422,2018 Toyota RAV4 XLE,"34,169 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.8,(770 reviews),"$27,569", Magnetic Gray Metallic , Ash , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
423,2021 Toyota Camry SE,"60,939 mi.",Toyota of Tampa Bay on Fletcher,4.8,"(3,253 reviews)",4.8,(69 reviews),"$26,156", Celestial Silver Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
424,2022 Toyota Highlander Hybrid Platinum,"1,187 mi.",Smart Motors,4.6,(829 reviews),5.0,(2 reviews),"$69,985", Blueprint , Beige , All-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
425,2021 Toyota Corolla LE,"42,473 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", Classic Silver Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
426,2021 Toyota 4Runner SR5 Premium,"14,490 mi.",Sand Mountain Toyota,4.9,(256 reviews),4.9,(42 reviews),"$45,459", Blue , Black / Graphite , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
427,2020 Toyota RAV4 LE,"18,431 mi.",Ira Toyota of Danvers,4.4,"(2,636 reviews)",4.7,(166 reviews),"$30,900", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
428,2020 Toyota 4Runner SR5,"16,658 mi.",AutoNation Toyota Las Vegas,4.6,"(2,035 reviews)",4.8,(84 reviews),"$40,998", Magnetic Gray Metallic , – , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
429,2018 Toyota RAV4 XLE,"23,564 mi.",Nalley Toyota Stonecrest,4.5,(437 reviews),4.8,(770 reviews),"$31,200", Black Currant Metallic , Cinnamon , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
430,2021 Toyota Corolla LE,"12,167 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.8,(74 reviews),"$24,734", Black Sand Pearl , Macadamia , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
431,2021 Toyota Camry XSE,"17,740 mi.",Toyota of the Shoals,4.7,(71 reviews),4.8,(69 reviews),"$38,988", Black , Gray , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
432,2021 Toyota RAV4 LE,"46,442 mi.",Rochester Toyota,4.8,(441 reviews),4.8,(102 reviews),"$29,599", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
433,2021 Toyota RAV4 XLE Premium,"5,318 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.8,(102 reviews),"$38,981", Silver Sky Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
434,2021 Toyota Corolla LE,"24,039 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.8,(74 reviews),"$28,781", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
435,2021 Toyota Corolla LE,"22,698 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.8,(74 reviews),"$28,981", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
436,2018 Toyota RAV4 LE,"40,254 mi.",Beaver Toyota Cumming,4.8,"(1,209 reviews)",4.8,(770 reviews),"$26,992", Silver Sky Metallic , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
437,2021 Toyota 4Runner Trail,"13,100 mi.",Stone Mountain Toyota,4.3,(926 reviews),4.9,(42 reviews),"$49,830", Army Green , Redwood , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
438,2019 Toyota RAV4 XLE,"18,832 mi.",Groove Toyota,4.7,"(1,043 reviews)",4.6,(444 reviews),"$35,190", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
439,2021 Toyota Corolla LE,"12,112 mi.",Burnsville Toyota,4.8,(948 reviews),4.8,(74 reviews),"$28,479", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
440,2020 Toyota RAV4 LE,"47,675 mi.",Camelback Toyota,4.3,(793 reviews),4.7,(166 reviews),"$29,664", White , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
441,2020 Toyota RAV4 LE,"16,630 mi.",Irwin Automotive Group,4.8,"(1,693 reviews)",4.7,(166 reviews),"$30,775", Gray , – , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
442,2021 Toyota RAV4 XLE,"12,609 mi.",Rogers Toyota of Hermiston,5.0,(1 review),4.8,(102 reviews),"$35,895", Ruby Flare Pearl , – , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
443,2021 Toyota RAV4 LE,"41,256 mi.",Rochester Toyota,4.8,(441 reviews),4.8,(102 reviews),"$30,000", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
444,2019 Toyota Camry XSE,"21,001 mi.",South Dade Toyota,4.9,"(1,372 reviews)",4.8,(309 reviews),"$37,585", Wind Chill Pearl / Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
445,2021 Toyota Tundra SR5,"39,525 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.9,(32 reviews),"$44,891", 39525 , Graphite , Rear-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
446,2021 Toyota Tundra SR5,"18,995 mi.",Camelback Toyota,4.3,(793 reviews),4.9,(32 reviews),"$50,850", Voodoo Blue , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
447,2018 Toyota 4Runner Limited 4WD,"55,920 mi.",Longo Toyota of Prosper,4.9,(828 reviews),4.8,(253 reviews),"$41,571", White , Black Graphite , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
448,2020 Toyota Corolla SE,"24,437 mi.",Advantage Toyota Valley Stream,4.5,"(2,870 reviews)",4.7,(233 reviews),"$23,698", CELESTITE , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC
449,2019 Toyota RAV4 XLE Premium,"36,120 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.6,(444 reviews),"$34,400", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
450,2021 Toyota Highlander XSE,"16,424 mi.",Toyota of Fayetteville,4.8,(522 reviews),4.9,(93 reviews),"$50,000", Midnight Black Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC
451,2018 Toyota RAV4 LE,"32,388 mi.",Acton Toyota of Littleton,4.8,"(3,682 reviews)",4.8,(770 reviews),"$26,752", White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
452,2020 Toyota RAV4 LE,"16,547 mi.",Sloane Toyota of Glenside,4.9,"(2,840 reviews)",4.7,(166 reviews),"$31,773", Black , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
453,2018 Toyota RAV4 XLE,"47,915 mi.",West Herr Toyota of Orchard Park,4.8,(729 reviews),4.8,(770 reviews),"$27,947", Super White , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
454,2021 Toyota Corolla LE,"41,852 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", CELESTITE , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
455,2019 Toyota Camry LE,"72,396 mi.",Sheehy Toyota of Laurel,3.6,(20 reviews),4.8,(309 reviews),"$22,991", Midnight Black Metallic , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
456,2021 Toyota RAV4 XLE Premium,"17,430 mi.",Peter Boulware Toyota,4.6,"(1,239 reviews)",4.8,(102 reviews),"$38,609", Magnetic Gray Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
457,2020 Toyota Camry XSE,"17,582 mi.",South Dade Toyota,4.9,"(1,372 reviews)",4.8,(142 reviews),"$31,823", Wind Chill Pearl , Ash , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
458,2019 Toyota Corolla SE,"61,570 mi.",Fred Anderson Toyota of Asheville,4.0,(382 reviews),4.8,(167 reviews),"$22,232", Slate Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
459,2021 Toyota Tundra Limited,"15,207 mi.",Toyota of Bowie,4.5,(478 reviews),4.9,(32 reviews),"$54,845", Midnight Black Metallic , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.7L V8 32V MPFI DOHC
460,2021 Toyota Corolla LE,"10,473 mi.",Shottenkirk Toyota of Weatherford,4.2,"(1,633 reviews)",4.8,(74 reviews),"$26,776", Blueprint , Moonstone , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
461,2020 Toyota RAV4 XLE,"65,743 mi.",Dolan Toyota,4.6,"(1,291 reviews)",4.7,(166 reviews),"$32,777", Ice , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
462,2018 Toyota RAV4 XLE,"34,169 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.8,(770 reviews),"$27,569", Magnetic Gray Metallic , Ash , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
463,2021 Toyota Camry SE,"60,939 mi.",Toyota of Tampa Bay on Fletcher,4.8,"(3,253 reviews)",4.8,(69 reviews),"$26,156", Celestial Silver Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
464,2022 Toyota Highlander Hybrid Platinum,"1,187 mi.",Smart Motors,4.6,(829 reviews),5.0,(2 reviews),"$69,985", Blueprint , Beige , All-wheel Drive ,Hybrid ,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid
465,2021 Toyota Corolla LE,"42,473 mi.",Camelback Toyota,4.3,(793 reviews),4.8,(74 reviews),"$24,997", Classic Silver Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
466,2021 Toyota 4Runner SR5 Premium,"14,490 mi.",Sand Mountain Toyota,4.9,(256 reviews),4.9,(42 reviews),"$45,459", Blue , Black / Graphite , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
467,2020 Toyota RAV4 LE,"18,431 mi.",Ira Toyota of Danvers,4.4,"(2,636 reviews)",4.7,(166 reviews),"$30,900", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
468,2020 Toyota 4Runner SR5,"16,658 mi.",AutoNation Toyota Las Vegas,4.6,"(2,035 reviews)",4.8,(84 reviews),"$40,998", Magnetic Gray Metallic , – , Rear-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
469,2018 Toyota RAV4 XLE,"23,564 mi.",Nalley Toyota Stonecrest,4.5,(437 reviews),4.8,(770 reviews),"$31,200", Black Currant Metallic , Cinnamon , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
470,2021 Toyota Corolla LE,"12,167 mi.",Toyota of Brookfield,4.8,"(1,682 reviews)",4.8,(74 reviews),"$24,734", Black Sand Pearl , Macadamia , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
471,2021 Toyota Camry XSE,"17,740 mi.",Toyota of the Shoals,4.7,(71 reviews),4.8,(69 reviews),"$38,988", Black , Gray , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
472,2021 Toyota RAV4 LE,"46,442 mi.",Rochester Toyota,4.8,(441 reviews),4.8,(102 reviews),"$29,599", Ruby Flare Pearl , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
473,2021 Toyota RAV4 XLE Premium,"5,318 mi.",North Park Toyota of San Antonio,4.8,"(1,815 reviews)",4.8,(102 reviews),"$38,981", Silver Sky Metallic , Black , Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
474,2021 Toyota Corolla LE,"24,039 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.8,(74 reviews),"$28,781", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
475,2021 Toyota Corolla LE,"22,698 mi.",Avondale Toyota,4.9,"(2,315 reviews)",4.8,(74 reviews),"$28,981", Super White , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI DOHC
476,2018 Toyota RAV4 LE,"40,254 mi.",Beaver Toyota Cumming,4.8,"(1,209 reviews)",4.8,(770 reviews),"$26,992", Silver Sky Metallic , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
477,2021 Toyota 4Runner Trail,"13,100 mi.",Stone Mountain Toyota,4.3,(926 reviews),4.9,(42 reviews),"$49,830", Army Green , Redwood , Four-wheel Drive ,Gasoline ,5-Speed Automatic,4.0L V6 24V MPFI DOHC
478,2019 Toyota RAV4 XLE,"18,832 mi.",Groove Toyota,4.7,"(1,043 reviews)",4.6,(444 reviews),"$35,190", Magnetic Gray Metallic , Black , All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC
479,2019 Honda CR-V EX-L,"32,594 mi.",Jay Wolfe Honda,4.8,(234 reviews),4.8,(540 reviews),"$34,750", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
480,2020 Honda CR-V EX,"14,925 mi.",Ourisman Honda of Laurel -Se Hablo Espanol,2.8,(24 reviews),4.8,(269 reviews),"$33,209", Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
481,2019 Honda CR-V EX-L,"16,249 mi.",Kelly Honda,4.6,"(1,312 reviews)",4.8,(540 reviews),"$35,999", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
482,2021 Honda CR-V EX,"10,717 mi.",Kelly Honda,4.6,"(1,312 reviews)",4.9,(109 reviews),"$35,999", Aegean Blue Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
483,2019 Honda CR-V EX-L,"21,814 mi.",Sons Honda,4.8,"(1,049 reviews)",4.8,(540 reviews),"$33,485", Gray , Gray , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
484,2019 Honda CR-V EX,"77,069 mi.",Columbia Honda,4.9,"(1,064 reviews)",4.8,(540 reviews),"$28,847", Sandstorm Metallic , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
485,2018 Honda CR-V EX-L,"41,164 mi.",Economy Honda Superstore,4.8,"(1,860 reviews)",4.7,"(1,019 reviews)","$30,998", Red , Beige , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
486,2017 Honda Accord EX-L,"4,169 mi.",Plaza Auto Mall,4.6,"(1,411 reviews)",4.8,(572 reviews),"$28,949", Gray , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
487,2019 Honda CR-V EX,"16,479 mi.",Bernardi Honda in Natick,4.6,"(1,436 reviews)",4.8,(540 reviews),"$31,000", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
488,2020 Honda CR-V EX-L,"19,352 mi.",Honda of  Seattle,4.6,(143 reviews),4.8,(269 reviews),"$36,389", Sonic Gray Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
489,2019 Honda CR-V EX-L,"23,193 mi.",East Coast Honda,4.6,(109 reviews),4.8,(540 reviews),"$38,000", Dark Olive Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
490,2018 Honda CR-V EX-L,"17,406 mi.",Paragon Honda,4.7,"(5,822 reviews)",4.7,"(1,019 reviews)","$29,500", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
491,2019 Honda Accord EX-L,"49,239 mi.",Germain Honda of Dublin,4.8,"(4,126 reviews)",4.7,(223 reviews),"$29,997", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
492,2018 Honda CR-V EX-L w/Navigation,"19,055 mi.",DCH Honda of Nanuet,4.7,"(1,336 reviews)",4.7,"(1,019 reviews)","$29,499", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
493,2019 Honda Passport Sport,"11,827 mi.",Honda of Fort Worth,4.8,"(2,493 reviews)",4.7,(102 reviews),"$35,000", Lunar Silver Metallic , Black , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
494,2019 Honda CR-V EX-L,"17,875 mi.",Martin Main Line Honda,4.8,"(2,749 reviews)",4.8,(540 reviews),"$32,813", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
495,2019 Honda Civic LX,"65,409 mi.",Frank Leta Honda,4.7,(930 reviews),4.9,(275 reviews),"$23,795", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
496,2021 Honda CR-V Hybrid EX,"16,936 mi.",Boch Honda,4.5,"(2,420 reviews)",4.8,(23 reviews),"$40,670", Obsidian Blue Pearl , Gray , All-wheel Drive ,Hybrid ,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid
497,2020 Honda Civic LX,"10,859 mi.",Findlay Honda Henderson,4.6,(386 reviews),4.9,(169 reviews),"$28,799", Molten Lava , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
498,2019 Honda CR-V EX-L,"22,424 mi.",Mungenast St. Louis Honda,4.9,"(2,631 reviews)",4.8,(540 reviews),"$35,500", Lunar Silver Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
499,2019 Honda CR-V EX,"16,737 mi.",Sloane Honda,4.8,"(1,735 reviews)",4.8,(540 reviews),"$29,999", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
500,2019 Honda Pilot EX-L,"50,036 mi.",Economy Honda Superstore,4.8,"(1,860 reviews)",4.8,(223 reviews),"$34,998", Black , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
501,2021 Honda CR-V LX,"14,830 mi.",Findlay Honda Henderson,4.6,(386 reviews),4.9,(109 reviews),"$32,998", Platinum White Pearl , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
502,2019 Honda Civic LX,"17,641 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.9,(275 reviews),"$24,988", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
503,2019 Honda CR-V EX-L,"18,496 mi.",Classic Honda,4.7,(967 reviews),4.8,(540 reviews),"$30,987", Gray , Gray , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
504,2019 Honda Pilot EX,"41,000 mi.",Honda on Grand,4.6,"(1,004 reviews)",4.8,(223 reviews),"$31,995", White , – , Front-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
505,2019 Honda CR-V EX,"38,819 mi.",Rick Case Honda,4.6,"(1,352 reviews)",4.8,(540 reviews),"$27,464", Gray , Gray , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
506,2019 Honda CR-V EX,"16,488 mi.",AutoNation Honda Fremont,4.7,"(2,029 reviews)",4.8,(540 reviews),"$33,455", Maroon , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
507,2020 Honda Civic Sport,"30,420 mi.",AutoNation Honda Miami Lakes,4.7,"(1,899 reviews)",4.9,(169 reviews),"$25,589", Crystal Black Pearl , – , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
508,2019 Honda CR-V EX-L,"17,506 mi.",Burns Honda,4.8,"(1,567 reviews)",4.8,(540 reviews),"$33,760", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
509,2019 Honda CR-V EX-L,"39,005 mi.",Buerkle Hyundai,4.8,"(1,072 reviews)",4.8,(540 reviews),"$31,999", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
510,2020 Honda Civic LX,"31,912 mi.",McGovern Honda of Boston,4.8,"(1,124 reviews)",4.9,(169 reviews),"$26,300", Modern Steel Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
511,2019 Honda CR-V EX-L,"35,315 mi.",Boch Honda,4.5,"(2,420 reviews)",4.8,(540 reviews),"$31,750", Dark Olive Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
512,2019 Honda CR-V EX,"30,240 mi.",John Eagle Honda of Dallas,4.8,"(2,061 reviews)",4.8,(540 reviews),"$29,250", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
513,2019 Honda CR-V EX,"18,660 mi.",Berlin City Honda of Portland,4.8,"(1,472 reviews)",4.8,(540 reviews),"$32,414", Dark Olive Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
514,2021 Honda Pilot Special Edition,"16,334 mi.",Rick Case Honda,4.6,"(1,352 reviews)",4.8,(63 reviews),"$38,482", Black , Black , Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
